,district_name,facility_name,title,salary_grade,num_positions,filled_positions,vacancies,percent_filled
316,HOIMA,Protestant Health Centre IV,Anaesthetic Assistant,,2,0,-2,NA
317,HOIMA,Protestant Health Centre IV,Laboratory Assistant,,1,2,1,NA
318,HOIMA,Protestant Health Centre IV,Theatre Assistant,,2,0,-2,NA
319,HOIMA,Protestant Health Centre IV,Health Inspector,,2,0,-2,NA
320,HOIMA,Protestant Health Centre IV,Anaesthetic Officer,,1,0,-1,NA
321,HOIMA,Protestant Health Centre IV,Enrolled Midwife,,3,1,-2,NA
322,HOIMA,Protestant Health Centre IV,Laboratory Technician,,1,1,0,NA
323,HOIMA,Protestant Health Centre IV,Public Health Nurse,,1,0,-1,NA
324,HOIMA,Protestant Health Centre IV,Nursing Officer (Psychiatry),,1,0,-1,NA
325,HOIMA,Protestant Health Centre IV,Nursing Officer (Midwifery),,1,0,-1,NA
326,HOIMA,Protestant Health Centre IV,Assistant Entomological Officer (Med),,1,0,-1,NA
327,HOIMA,Protestant Health Centre IV,Medical Officer,,1,1,0,NA
328,HOIMA,Protestant Health Centre IV,Senior Medical Officer,U3(SC),1,0,-1,NA
329,HOIMA,Protestant Health Centre IV,Medical Officer,U4(SC),1,0,-1,NA
330,HOIMA,Protestant Health Centre IV,Senior Assistant Nursing Officer,U4(SC),1,0,-1,NA
331,HOIMA,Protestant Health Centre IV,Public/Community Health Nurse,U4(SC),1,0,-1,NA
332,HOIMA,Protestant Health Centre IV,Ophthalmic clinical Officer,U4(SC),1,0,-1,NA
333,HOIMA,Protestant Health Centre IV,Medical Clinical officer,U4(SC),2,0,-2,NA
334,HOIMA,Protestant Health Centre IV,Assistant Nursing Officer,U5(SC),1,0,-1,NA
335,HOIMA,Protestant Health Centre IV,Assistant Nursing Officer - Psychiatry,U5(SC),1,0,-1,NA
336,HOIMA,Protestant Health Centre IV,Assistant Nursing Officer (Midwifery),U5(SC),1,0,-1,NA
337,HOIMA,Protestant Health Centre IV,Anaesthetic officer,U5(SC),1,0,-1,NA
338,HOIMA,Protestant Health Centre IV,Dispenser,U5(SC),1,0,-1,NA
339,HOIMA,Protestant Health Centre IV,Medical Laboratory Technician,U5(SC),1,0,-1,NA
340,HOIMA,Protestant Health Centre IV,Assistant Health Educator,U5(SC),1,0,-1,NA
341,HOIMA,Protestant Health Centre IV,Health Inspector,U5(SC),2,0,-2,NA
342,HOIMA,Protestant Health Centre IV,Theatre Assistant,U6U,2,0,-2,NA
343,HOIMA,Protestant Health Centre IV,Anaesthetic Assistant,U7U,2,0,-2,NA
344,HOIMA,Protestant Health Centre IV,Medical Laboratory Assistant,U7U,1,0,-1,NA
345,HOIMA,Protestant Health Centre IV,Enrolled Nurse,U7U,3,0,-3,NA
346,HOIMA,Protestant Health Centre IV,Enrolled Psychiatric Nurse,U7U,1,0,-1,NA
347,HOIMA,Protestant Health Centre IV,Health Information Assistant,U7U,1,0,-1,NA
348,HOIMA,Protestant Health Centre IV,Health Assistant,U7U,1,0,-1,NA
349,HOIMA,Protestant Health Centre IV,Cold Chain Assistant,U7L,1,0,-1,NA
350,KABALE,Protestant General Hospital,Senior Nursing Officer,,5,0,-5,NA
351,KABALE,Protestant General Hospital,Principal Nursing Officer,,1,0,-1,NA
352,KABALE,Protestant General Hospital,Physiotherapist,,1,0,-1,NA
353,KABALE,Protestant General Hospital,Senior Clinical Officer,,1,0,-1,NA
354,KABALE,Protestant General Hospital,Enrolled Psychiatric Nurse,,2,0,-2,NA
355,KABALE,Protestant General Hospital,Occupational Therapist,,1,0,-1,NA
356,KABALE,Protestant General Hospital,Nursing Officer (Nursing),,17,2,-15,NA
357,KABALE,Protestant General Hospital,Senior Medical Officer,,1,0,-1,NA
358,KABALE,Protestant General Hospital,Enrolled Nurse,,46,19,-27,NA
359,KABALE,Protestant General Hospital,Clinical Officer,,5,15,10,NA
360,KABALE,Protestant General Hospital,Radiographer,,2,2,0,NA
361,KABALE,Protestant General Hospital,Ophthalmic Clinical Officer,,1,3,2,NA
362,KABALE,Protestant General Hospital,Anaesthetic Assistant,,2,0,-2,NA
363,KABALE,Protestant General Hospital,Laboratory Assistant,,1,11,10,NA
364,KABALE,Protestant General Hospital,Theatre Assistant,,0,1,1,NA
365,KABALE,Protestant General Hospital,Health Inspector,,1,0,-1,NA
366,KABALE,Protestant General Hospital,Health Educator,,1,0,-1,NA
367,KABALE,Protestant General Hospital,Anaesthetic Officer,,3,2,-1,NA
368,KABALE,Protestant General Hospital,Medical Officer Special Grade (Obs Gyne),,1,0,-1,NA
369,KABALE,Protestant General Hospital,Enrolled Midwife,,25,6,-19,NA
370,KABALE,Protestant General Hospital,Nutritionist,,1,0,-1,NA
371,KABALE,Protestant General Hospital,Orthopedic Officer,,2,1,-1,NA
372,KABALE,Protestant General Hospital,Medical Officer Special Grade (Community),,1,0,-1,NA
373,KABALE,Protestant General Hospital,Senior Laboratory Technologist,,1,0,-1,NA
374,KABALE,Protestant General Hospital,Laboratory Technician,,2,1,-1,NA
375,KABALE,Protestant General Hospital,Principal Medical Officer,,1,0,-1,NA
376,KABALE,Protestant General Hospital,Medical Officer Special Grade (Internal Medicine),,1,0,-1,NA
377,KABALE,Protestant General Hospital,Medical Officer Special Grade (Surgery),,1,0,-1,NA
378,KABALE,Protestant General Hospital,Medical Officer Special Grade (Paediatrics),,1,0,-1,NA
379,KABALE,Protestant General Hospital,Public Health Nurse,,1,0,-1,NA
380,KABALE,Protestant General Hospital,Psychiatric Clinical Officer,,1,0,-1,NA
381,KABALE,Protestant General Hospital,Nursing Officer (Psychiatry),,3,0,-3,NA
382,KABALE,Protestant General Hospital,Nursing Officer (Midwifery),,1,0,-1,NA
383,KABALE,Protestant General Hospital,Assistant Entomological Officer (Med),,1,0,-1,NA
384,KABALE,Protestant General Hospital,Medical Officer,,4,5,1,NA
385,KABALE,Protestant General Hospital,Laboratory Technologist,,1,0,-1,NA
386,KABALE,Protestant General Hospital,Principal Medical Officer,U2(SC),1,0,-1,NA
387,KABALE,Protestant General Hospital,Medical Officer Special Grade - Internal Medicine,U2(SC),1,0,-1,NA
388,KABALE,Protestant General Hospital,Medical Officer Special Grade - General Surgery,U2(SC),1,0,-1,NA
389,KABALE,Protestant General Hospital,Medical Officer Special Grade - Obstetrics & Gynaecology,U2(SC),1,0,-1,NA
390,KABALE,Protestant General Hospital,Medical Officer Special Grade - Paediatrics,U2(SC),1,0,-1,NA
391,KABALE,Protestant General Hospital,Medical Officer Special Grade - Public Health,U2(SC),1,0,-1,NA
392,KABALE,Protestant General Hospital,Principal Nursing Officer,U2(SC),1,0,-1,NA
393,KABALE,Protestant General Hospital,Senior Medical Officer,U3(SC),1,0,-1,NA
394,KABALE,Protestant General Hospital,Senior Medical Clinical officer,U3(SC),1,0,-1,NA
395,KABALE,Protestant General Hospital,Medical Officer,U4(SC),4,0,-4,NA
396,KABALE,Protestant General Hospital,Senior Assistant Nursing Officer,U4(SC),5,0,-5,NA
397,KABALE,Protestant General Hospital,Public/Community Health Nurse,U4(SC),1,0,-1,NA
398,KABALE,Protestant General Hospital,Ophthalmic clinical Officer,U4(SC),1,0,-1,NA
399,KABALE,Protestant General Hospital,Medical Clinical officer,U4(SC),5,0,-5,NA
400,KABALE,Protestant General Hospital,Orthopaedic Officer,U4(SC),2,0,-2,NA
401,KABALE,Protestant General Hospital,Senior Medical Laboratory Technologist,U4(SC),1,0,-1,NA
402,KABALE,Protestant General Hospital,Health Educator,U4(SC),1,0,-1,NA
403,KABALE,Protestant General Hospital,Medical Social Worker,U4L,1,0,-1,NA
404,KABALE,Protestant General Hospital,Assistant Nursing Officer,U5(SC),17,0,-17,NA
405,KABALE,Protestant General Hospital,Assistant Nursing Officer - Psychiatry,U5(SC),1,0,-1,NA
406,KABALE,Protestant General Hospital,Assistant Nursing Officer (Midwifery),U5(SC),3,0,-3,NA
407,KABALE,Protestant General Hospital,Psychiatric Clinical Officer,U5(SC),1,0,-1,NA
408,KABALE,Protestant General Hospital,Anaesthetic officer,U5(SC),3,0,-3,NA
409,KABALE,Protestant General Hospital,Dispenser,U5(SC),2,0,-2,NA
410,KABALE,Protestant General Hospital,Physiotherapist,U5(SC),1,0,-1,NA
411,KABALE,Protestant General Hospital,Occupational therapist,U5(SC),1,0,-1,NA
412,KABALE,Protestant General Hospital,Radiographer,U5(SC),2,0,-2,NA
413,KABALE,Protestant General Hospital,Medical Laboratory Technologist,U5(SC),1,0,-1,NA
414,KABALE,Protestant General Hospital,Medical Laboratory Technician,U5(SC),2,0,-2,NA
415,KABALE,Protestant General Hospital,Assistant Health Educator,U5(SC),1,0,-1,NA
416,KABALE,Protestant General Hospital,Health Inspector,U5(SC),1,0,-1,NA
417,KABALE,Protestant General Hospital,Medical Laboratory Assistant,U7U,1,0,-1,NA
418,KABALE,Protestant General Hospital,Enrolled Nurse,U7U,46,0,-46,NA
419,KABALE,Protestant General Hospital,Enrolled Psychiatric Nurse,U7U,2,0,-2,NA
420,KABALE,Protestant General Hospital,Anaesthetic Attendant,U8U,2,0,-2,NA
421,KABALE,Protestant General Hospital,Mortuary Attendant,U8L,2,0,-2,NA
422,KABALE,Protestant General Hospital,Darkroom Attendant,U8L,1,0,-1,NA
423,KABALE,Protestant Health Centre III,Senior Clinical Officer,,2,0,-2,NA
424,KABALE,Protestant Health Centre III,Nursing Officer (Nursing),,2,0,-2,NA
425,KABALE,Protestant Health Centre III,Enrolled Nurse,,6,0,-6,NA
426,KABALE,Protestant Health Centre III,Clinical Officer,,2,2,0,NA
427,KABALE,Protestant Health Centre III,Laboratory Assistant,,2,2,0,NA
428,KABALE,Protestant Health Centre III,Enrolled Midwife,,4,0,-4,NA
429,KABALE,Protestant Health Centre III,Laboratory Technician,,2,0,-2,NA
430,KABALE,Protestant Health Centre III,Senior Medical Clinical officer,U3(SC),2,0,-2,NA
431,KABALE,Protestant Health Centre III,Assistant Nursing Officer,U5(SC),2,0,-2,NA
432,KABALE,Protestant Health Centre III,Clinical officer,U5(SC),2,0,-2,NA
433,KABALE,Protestant Health Centre III,Medical Laboratory Technician,U5(SC),2,0,-2,NA
434,KABALE,Protestant Health Centre III,Medical Laboratory Assistant,U7U,2,0,-2,NA
435,KABALE,Protestant Health Centre III,Enrolled Nurse,U7U,6,0,-6,NA
436,KABALE,Protestant Health Centre III,Health Information Assistant,U7U,2,0,-2,NA
437,KABALE,Protestant Health Centre III,Health Assistant,U7U,2,0,-2,NA
438,KABAROLE,Protestant General Hospital,Senior Nursing Officer,,5,0,-5,NA
439,KABAROLE,Protestant General Hospital,Principal Nursing Officer,,1,0,-1,NA
440,KABAROLE,Protestant General Hospital,Physiotherapist,,1,0,-1,NA
441,KABAROLE,Protestant General Hospital,Senior Clinical Officer,,1,0,-1,NA
442,KABAROLE,Protestant General Hospital,Enrolled Psychiatric Nurse,,2,0,-2,NA
443,KABAROLE,Protestant General Hospital,Occupational Therapist,,1,0,-1,NA
444,KABAROLE,Protestant General Hospital,Nursing Officer (Nursing),,17,0,-17,NA
445,KABAROLE,Protestant General Hospital,Senior Medical Officer,,1,0,-1,NA
446,KABAROLE,Protestant General Hospital,Enrolled Nurse,,46,10,-36,NA
447,KABAROLE,Protestant General Hospital,Clinical Officer,,5,5,0,NA
448,KABAROLE,Protestant General Hospital,Radiographer,,2,1,-1,NA
449,KABAROLE,Protestant General Hospital,Ophthalmic Clinical Officer,,1,0,-1,NA
450,KABAROLE,Protestant General Hospital,Anaesthetic Assistant,,2,0,-2,NA
451,KABAROLE,Protestant General Hospital,Laboratory Assistant,,1,2,1,NA
452,KABAROLE,Protestant General Hospital,Theatre Assistant,,0,0,0,NA
453,KABAROLE,Protestant General Hospital,Health Inspector,,1,0,-1,NA
454,KABAROLE,Protestant General Hospital,Health Educator,,1,0,-1,NA
455,KABAROLE,Protestant General Hospital,Anaesthetic Officer,,3,0,-3,NA
456,KABAROLE,Protestant General Hospital,Medical Officer Special Grade (Obs Gyne),,1,0,-1,NA
457,KABAROLE,Protestant General Hospital,Enrolled Midwife,,25,4,-21,NA
458,KABAROLE,Protestant General Hospital,Nutritionist,,1,0,-1,NA
459,KABAROLE,Protestant General Hospital,Orthopedic Officer,,2,0,-2,NA
460,KABAROLE,Protestant General Hospital,Medical Officer Special Grade (Community),,1,0,-1,NA
461,KABAROLE,Protestant General Hospital,Senior Laboratory Technologist,,1,0,-1,NA
462,KABAROLE,Protestant General Hospital,Laboratory Technician,,2,1,-1,NA
463,KABAROLE,Protestant General Hospital,Principal Medical Officer,,1,0,-1,NA
464,KABAROLE,Protestant General Hospital,Medical Officer Special Grade (Internal Medicine),,1,0,-1,NA
465,KABAROLE,Protestant General Hospital,Medical Officer Special Grade (Surgery),,1,0,-1,NA
466,KABAROLE,Protestant General Hospital,Medical Officer Special Grade (Paediatrics),,1,0,-1,NA
467,KABAROLE,Protestant General Hospital,Public Health Nurse,,1,0,-1,NA
468,KABAROLE,Protestant General Hospital,Psychiatric Clinical Officer,,1,0,-1,NA
469,KABAROLE,Protestant General Hospital,Nursing Officer (Psychiatry),,3,0,-3,NA
470,KABAROLE,Protestant General Hospital,Nursing Officer (Midwifery),,1,0,-1,NA
471,KABAROLE,Protestant General Hospital,Assistant Entomological Officer (Med),,1,0,-1,NA
472,KABAROLE,Protestant General Hospital,Medical Officer,,4,3,-1,NA
473,KABAROLE,Protestant General Hospital,Laboratory Technologist,,1,0,-1,NA
474,KABAROLE,Protestant General Hospital,Principal Medical Officer,U2(SC),1,0,-1,NA
475,KABAROLE,Protestant General Hospital,Medical Officer Special Grade - Internal Medicine,U2(SC),1,0,-1,NA
476,KABAROLE,Protestant General Hospital,Medical Officer Special Grade - General Surgery,U2(SC),1,0,-1,NA
477,KABAROLE,Protestant General Hospital,Medical Officer Special Grade - Obstetrics & Gynaecology,U2(SC),1,0,-1,NA
478,KABAROLE,Protestant General Hospital,Medical Officer Special Grade - Paediatrics,U2(SC),1,0,-1,NA
479,KABAROLE,Protestant General Hospital,Medical Officer Special Grade - Public Health,U2(SC),1,0,-1,NA
480,KABAROLE,Protestant General Hospital,Principal Nursing Officer,U2(SC),1,0,-1,NA
481,KABAROLE,Protestant General Hospital,Senior Medical Officer,U3(SC),1,0,-1,NA
482,KABAROLE,Protestant General Hospital,Senior Medical Clinical officer,U3(SC),1,0,-1,NA
483,KABAROLE,Protestant General Hospital,Medical Officer,U4(SC),4,0,-4,NA
484,KABAROLE,Protestant General Hospital,Senior Assistant Nursing Officer,U4(SC),5,0,-5,NA
485,KABAROLE,Protestant General Hospital,Public/Community Health Nurse,U4(SC),1,0,-1,NA
486,KABAROLE,Protestant General Hospital,Ophthalmic clinical Officer,U4(SC),1,0,-1,NA
487,KABAROLE,Protestant General Hospital,Medical Clinical officer,U4(SC),5,0,-5,NA
488,KABAROLE,Protestant General Hospital,Orthopaedic Officer,U4(SC),2,0,-2,NA
489,KABAROLE,Protestant General Hospital,Senior Medical Laboratory Technologist,U4(SC),1,0,-1,NA
490,KABAROLE,Protestant General Hospital,Health Educator,U4(SC),1,0,-1,NA
491,KABAROLE,Protestant General Hospital,Medical Social Worker,U4L,1,0,-1,NA
492,KABAROLE,Protestant General Hospital,Assistant Nursing Officer,U5(SC),17,0,-17,NA
493,KABAROLE,Protestant General Hospital,Assistant Nursing Officer - Psychiatry,U5(SC),1,0,-1,NA
494,KABAROLE,Protestant General Hospital,Assistant Nursing Officer (Midwifery),U5(SC),3,0,-3,NA
495,KABAROLE,Protestant General Hospital,Psychiatric Clinical Officer,U5(SC),1,0,-1,NA
496,KABAROLE,Protestant General Hospital,Anaesthetic officer,U5(SC),3,0,-3,NA
497,KABAROLE,Protestant General Hospital,Dispenser,U5(SC),2,0,-2,NA
498,KABAROLE,Protestant General Hospital,Physiotherapist,U5(SC),1,0,-1,NA
499,KABAROLE,Protestant General Hospital,Occupational therapist,U5(SC),1,0,-1,NA
500,KABAROLE,Protestant General Hospital,Radiographer,U5(SC),2,0,-2,NA
501,KABAROLE,Protestant General Hospital,Medical Laboratory Technologist,U5(SC),1,0,-1,NA
502,KABAROLE,Protestant General Hospital,Medical Laboratory Technician,U5(SC),2,0,-2,NA
503,KABAROLE,Protestant General Hospital,Assistant Health Educator,U5(SC),1,0,-1,NA
504,KABAROLE,Protestant General Hospital,Health Inspector,U5(SC),1,0,-1,NA
505,KABAROLE,Protestant General Hospital,Medical Laboratory Assistant,U7U,1,0,-1,NA
506,KABAROLE,Protestant General Hospital,Enrolled Nurse,U7U,46,0,-46,NA
507,KABAROLE,Protestant General Hospital,Enrolled Psychiatric Nurse,U7U,2,0,-2,NA
508,KABAROLE,Protestant General Hospital,Anaesthetic Attendant,U8U,2,0,-2,NA
509,KABAROLE,Protestant General Hospital,Mortuary Attendant,U8L,2,0,-2,NA
510,KABAROLE,Protestant General Hospital,Darkroom Attendant,U8L,1,0,-1,NA
511,KABAROLE,Protestant Health Centre III,Senior Clinical Officer,,2,0,-2,NA
512,KABAROLE,Protestant Health Centre III,Nursing Officer (Nursing),,2,0,-2,NA
513,KABAROLE,Protestant Health Centre III,Enrolled Nurse,,6,0,-6,NA
514,KABAROLE,Protestant Health Centre III,Clinical Officer,,2,0,-2,NA
515,KABAROLE,Protestant Health Centre III,Laboratory Assistant,,2,0,-2,NA
516,KABAROLE,Protestant Health Centre III,Enrolled Midwife,,4,0,-4,NA
517,KABAROLE,Protestant Health Centre III,Laboratory Technician,,2,0,-2,NA
518,KABAROLE,Protestant Health Centre III,Senior Medical Clinical officer,U3(SC),2,0,-2,NA
519,KABAROLE,Protestant Health Centre III,Assistant Nursing Officer,U5(SC),2,0,-2,NA
520,KABAROLE,Protestant Health Centre III,Clinical officer,U5(SC),2,0,-2,NA
521,KABAROLE,Protestant Health Centre III,Medical Laboratory Technician,U5(SC),2,0,-2,NA
522,KABAROLE,Protestant Health Centre III,Medical Laboratory Assistant,U7U,2,0,-2,NA
523,KABAROLE,Protestant Health Centre III,Enrolled Nurse,U7U,6,0,-6,NA
524,KABAROLE,Protestant Health Centre III,Health Information Assistant,U7U,2,0,-2,NA
525,KABAROLE,Protestant Health Centre III,Health Assistant,U7U,2,0,-2,NA
526,KALUNGU,Protestant Health Centre III,Senior Clinical Officer,,2,0,-2,NA
527,KALUNGU,Protestant Health Centre III,Nursing Officer (Nursing),,2,0,-2,NA
528,KALUNGU,Protestant Health Centre III,Enrolled Nurse,,6,4,-2,NA
529,KALUNGU,Protestant Health Centre III,Clinical Officer,,2,4,2,NA
530,KALUNGU,Protestant Health Centre III,Laboratory Assistant,,2,2,0,NA
531,KALUNGU,Protestant Health Centre III,Enrolled Midwife,,4,4,0,NA
532,KALUNGU,Protestant Health Centre III,Laboratory Technician,,2,0,-2,NA
533,KALUNGU,Protestant Health Centre III,Senior Medical Clinical officer,U3(SC),2,0,-2,NA
534,KALUNGU,Protestant Health Centre III,Assistant Nursing Officer,U5(SC),2,0,-2,NA
535,KALUNGU,Protestant Health Centre III,Clinical officer,U5(SC),2,0,-2,NA
536,KALUNGU,Protestant Health Centre III,Medical Laboratory Technician,U5(SC),2,0,-2,NA
537,KALUNGU,Protestant Health Centre III,Medical Laboratory Assistant,U7U,2,0,-2,NA
538,KALUNGU,Protestant Health Centre III,Enrolled Nurse,U7U,6,0,-6,NA
539,KALUNGU,Protestant Health Centre III,Health Information Assistant,U7U,2,0,-2,NA
540,KALUNGU,Protestant Health Centre III,Health Assistant,U7U,2,0,-2,NA
541,KAMPALA,Protestant General Hospital,Senior Nursing Officer,,10,2,-8,NA
542,KAMPALA,Protestant General Hospital,Principal Nursing Officer,,2,4,2,NA
543,KAMPALA,Protestant General Hospital,Physiotherapist,,2,0,-2,NA
544,KAMPALA,Protestant General Hospital,Senior Clinical Officer,,2,4,2,NA
545,KAMPALA,Protestant General Hospital,Enrolled Psychiatric Nurse,,4,0,-4,NA
546,KAMPALA,Protestant General Hospital,Occupational Therapist,,2,0,-2,NA
547,KAMPALA,Protestant General Hospital,Nursing Officer (Nursing),,34,16,-18,NA
548,KAMPALA,Protestant General Hospital,Senior Medical Officer,,2,8,6,NA
549,KAMPALA,Protestant General Hospital,Enrolled Nurse,,92,276,184,NA
550,KAMPALA,Protestant General Hospital,Clinical Officer,,10,16,6,NA
551,KAMPALA,Protestant General Hospital,Radiographer,,4,2,-2,NA
552,KAMPALA,Protestant General Hospital,Ophthalmic Clinical Officer,,2,9,7,NA
553,KAMPALA,Protestant General Hospital,Anaesthetic Assistant,,4,0,-4,NA
554,KAMPALA,Protestant General Hospital,Laboratory Assistant,,2,37,35,NA
555,KAMPALA,Protestant General Hospital,Theatre Assistant,,0,9,9,NA
556,KAMPALA,Protestant General Hospital,Health Inspector,,2,0,-2,NA
557,KAMPALA,Protestant General Hospital,Health Educator,,2,1,-1,NA
558,KAMPALA,Protestant General Hospital,Anaesthetic Officer,,6,8,2,NA
559,KAMPALA,Protestant General Hospital,Medical Officer Special Grade (Obs Gyne),,2,1,-1,NA
560,KAMPALA,Protestant General Hospital,Enrolled Midwife,,50,64,14,NA
561,KAMPALA,Protestant General Hospital,Nutritionist,,2,0,-2,NA
562,KAMPALA,Protestant General Hospital,Orthopedic Officer,,4,0,-4,NA
563,KAMPALA,Protestant General Hospital,Medical Officer Special Grade (Community),,2,0,-2,NA
564,KAMPALA,Protestant General Hospital,Senior Laboratory Technologist,,2,1,-1,NA
565,KAMPALA,Protestant General Hospital,Laboratory Technician,,4,18,14,NA
566,KAMPALA,Protestant General Hospital,Principal Medical Officer,,2,0,-2,NA
567,KAMPALA,Protestant General Hospital,Medical Officer Special Grade (Internal Medicine),,2,0,-2,NA
568,KAMPALA,Protestant General Hospital,Medical Officer Special Grade (Surgery),,2,0,-2,NA
569,KAMPALA,Protestant General Hospital,Medical Officer Special Grade (Paediatrics),,2,0,-2,NA
570,KAMPALA,Protestant General Hospital,Public Health Nurse,,2,0,-2,NA
571,KAMPALA,Protestant General Hospital,Psychiatric Clinical Officer,,2,0,-2,NA
572,KAMPALA,Protestant General Hospital,Nursing Officer (Psychiatry),,6,0,-6,NA
573,KAMPALA,Protestant General Hospital,Nursing Officer (Midwifery),,2,0,-2,NA
574,KAMPALA,Protestant General Hospital,Assistant Entomological Officer (Med),,2,0,-2,NA
575,KAMPALA,Protestant General Hospital,Medical Officer,,8,37,29,NA
576,KAMPALA,Protestant General Hospital,Laboratory Technologist,,2,7,5,NA
577,KAMPALA,Protestant General Hospital,Principal Medical Officer,U2(SC),2,0,-2,NA
578,KAMPALA,Protestant General Hospital,Medical Officer Special Grade - Internal Medicine,U2(SC),2,0,-2,NA
579,KAMPALA,Protestant General Hospital,Medical Officer Special Grade - General Surgery,U2(SC),2,0,-2,NA
580,KAMPALA,Protestant General Hospital,Medical Officer Special Grade - Obstetrics & Gynaecology,U2(SC),2,0,-2,NA
581,KAMPALA,Protestant General Hospital,Medical Officer Special Grade - Paediatrics,U2(SC),2,0,-2,NA
582,KAMPALA,Protestant General Hospital,Medical Officer Special Grade - Public Health,U2(SC),2,0,-2,NA
583,KAMPALA,Protestant General Hospital,Principal Nursing Officer,U2(SC),2,0,-2,NA
584,KAMPALA,Protestant General Hospital,Senior Medical Officer,U3(SC),2,0,-2,NA
585,KAMPALA,Protestant General Hospital,Senior Medical Clinical officer,U3(SC),2,0,-2,NA
586,KAMPALA,Protestant General Hospital,Medical Officer,U4(SC),8,0,-8,NA
587,KAMPALA,Protestant General Hospital,Senior Assistant Nursing Officer,U4(SC),10,0,-10,NA
588,KAMPALA,Protestant General Hospital,Public/Community Health Nurse,U4(SC),2,0,-2,NA
589,KAMPALA,Protestant General Hospital,Ophthalmic clinical Officer,U4(SC),2,0,-2,NA
590,KAMPALA,Protestant General Hospital,Medical Clinical officer,U4(SC),10,0,-10,NA
591,KAMPALA,Protestant General Hospital,Orthopaedic Officer,U4(SC),4,0,-4,NA
592,KAMPALA,Protestant General Hospital,Senior Medical Laboratory Technologist,U4(SC),2,0,-2,NA
593,KAMPALA,Protestant General Hospital,Health Educator,U4(SC),2,0,-2,NA
594,KAMPALA,Protestant General Hospital,Medical Social Worker,U4L,2,0,-2,NA
595,KAMPALA,Protestant General Hospital,Assistant Nursing Officer,U5(SC),34,0,-34,NA
596,KAMPALA,Protestant General Hospital,Assistant Nursing Officer - Psychiatry,U5(SC),2,0,-2,NA
597,KAMPALA,Protestant General Hospital,Assistant Nursing Officer (Midwifery),U5(SC),6,0,-6,NA
598,KAMPALA,Protestant General Hospital,Psychiatric Clinical Officer,U5(SC),2,0,-2,NA
599,KAMPALA,Protestant General Hospital,Anaesthetic officer,U5(SC),6,0,-6,NA
600,KAMPALA,Protestant General Hospital,Dispenser,U5(SC),4,0,-4,NA
601,KAMPALA,Protestant General Hospital,Physiotherapist,U5(SC),2,0,-2,NA
602,KAMPALA,Protestant General Hospital,Occupational therapist,U5(SC),2,0,-2,NA
603,KAMPALA,Protestant General Hospital,Radiographer,U5(SC),4,0,-4,NA
604,KAMPALA,Protestant General Hospital,Medical Laboratory Technologist,U5(SC),2,0,-2,NA
605,KAMPALA,Protestant General Hospital,Medical Laboratory Technician,U5(SC),4,0,-4,NA
606,KAMPALA,Protestant General Hospital,Assistant Health Educator,U5(SC),2,0,-2,NA
607,KAMPALA,Protestant General Hospital,Health Inspector,U5(SC),2,0,-2,NA
608,KAMPALA,Protestant General Hospital,Medical Laboratory Assistant,U7U,2,0,-2,NA
609,KAMPALA,Protestant General Hospital,Enrolled Nurse,U7U,92,0,-92,NA
610,KAMPALA,Protestant General Hospital,Enrolled Psychiatric Nurse,U7U,4,0,-4,NA
611,KAMPALA,Protestant General Hospital,Anaesthetic Attendant,U8U,4,0,-4,NA
612,KAMPALA,Protestant General Hospital,Mortuary Attendant,U8L,4,0,-4,NA
613,KAMPALA,Protestant General Hospital,Darkroom Attendant,U8L,2,0,-2,NA
614,KAMPALA,Protestant Health Centre IV,Senior Nursing Officer,,1,0,-1,NA
615,KAMPALA,Protestant Health Centre IV,Enrolled Psychiatric Nurse,,1,0,-1,NA
616,KAMPALA,Protestant Health Centre IV,Nursing Officer (Nursing),,1,1,0,NA
617,KAMPALA,Protestant Health Centre IV,Senior Medical Officer,,1,0,-1,NA
618,KAMPALA,Protestant Health Centre IV,Enrolled Nurse,,3,0,-3,NA
619,KAMPALA,Protestant Health Centre IV,Clinical Officer,,2,1,-1,NA
620,KAMPALA,Protestant Health Centre IV,Ophthalmic Clinical Officer,,1,0,-1,NA
621,KAMPALA,Protestant Health Centre IV,Anaesthetic Assistant,,2,0,-2,NA
622,KAMPALA,Protestant Health Centre IV,Laboratory Assistant,,1,0,-1,NA
623,KAMPALA,Protestant Health Centre IV,Theatre Assistant,,2,0,-2,NA
624,KAMPALA,Protestant Health Centre IV,Health Inspector,,2,0,-2,NA
625,KAMPALA,Protestant Health Centre IV,Anaesthetic Officer,,1,0,-1,NA
626,KAMPALA,Protestant Health Centre IV,Enrolled Midwife,,3,7,4,NA
627,KAMPALA,Protestant Health Centre IV,Laboratory Technician,,1,3,2,NA
628,KAMPALA,Protestant Health Centre IV,Public Health Nurse,,1,0,-1,NA
629,KAMPALA,Protestant Health Centre IV,Nursing Officer (Psychiatry),,1,0,-1,NA
630,KAMPALA,Protestant Health Centre IV,Nursing Officer (Midwifery),,1,0,-1,NA
631,KAMPALA,Protestant Health Centre IV,Assistant Entomological Officer (Med),,1,0,-1,NA
632,KAMPALA,Protestant Health Centre IV,Medical Officer,,1,2,1,NA
633,KAMPALA,Protestant Health Centre IV,Senior Medical Officer,U3(SC),1,0,-1,NA
634,KAMPALA,Protestant Health Centre IV,Medical Officer,U4(SC),1,0,-1,NA
635,KAMPALA,Protestant Health Centre IV,Senior Assistant Nursing Officer,U4(SC),1,0,-1,NA
