,district_name,facility_name,title,salary_grade,num_positions,filled_positions,vacancies,percent_filled
2065,APAC,AGANGA Health Centre II,Health Assistant,U7U,1,0,1,0.0%
2066,APAC,AGANGA Health Centre II,Nursing Assistant,U8U,2,1,1,50.0%
2067,APAC,AGANGA Health Centre II,Askari (Security Guard),U8L,2,1,1,50.0%
2068,APAC,AGANGA Health Centre II,Porter,U8L,2,1,1,50.0%
2069,APAC,AKALI/AKALI  Health Centre II,Enrolled Midwife,U7U,1,0,1,0.0%
2070,APAC,AKALI/AKALI  Health Centre II,Enrolled Nurse,U7U,1,2,-1,200.0%
2071,APAC,AKALI/AKALI  Health Centre II,Health Assistant,U7U,1,1,0,100.0%
2072,APAC,AKALI/AKALI  Health Centre II,Nursing Assistant,U8U,2,1,1,50.0%
2073,APAC,AKALI/AKALI  Health Centre II,Askari (Security Guard),U8L,2,1,1,50.0%
2074,APAC,AKALI/AKALI  Health Centre II,Porter,U8L,2,1,1,50.0%
2075,APAC,AKOKORO Health Centre III,Senior Medical Clinical Officer,U4(SC),1,1,0,100.0%
2076,APAC,AKOKORO Health Centre III,Medical Clinical Officer,U5(SC),1,0,1,0.0%
2077,APAC,AKOKORO Health Centre III,Medical Laboratory Technician,U5(SC),1,0,1,0.0%
2078,APAC,AKOKORO Health Centre III,Nursing Officer - Nursing,U5(SC),1,0,1,0.0%
2079,APAC,AKOKORO Health Centre III,Enrolled Midwife,U7U,2,2,0,100.0%
2080,APAC,AKOKORO Health Centre III,Enrolled Nurse,U7U,3,3,0,100.0%
2081,APAC,AKOKORO Health Centre III,Health Assistant,U7U,1,1,0,100.0%
2082,APAC,AKOKORO Health Centre III,Health Information Assistant,U7U,1,0,1,0.0%
2083,APAC,AKOKORO Health Centre III,Medical Laboratory Assistant,U7U,1,0,1,0.0%
2084,APAC,AKOKORO Health Centre III,Car Driver,U8U,0,1,-1,
2085,APAC,AKOKORO Health Centre III,Nursing Assistant,U8U,3,3,0,100.0%
2086,APAC,AKOKORO Health Centre III,Askari (Security Guard),U8L,2,1,1,50.0%
2087,APAC,AKOKORO Health Centre III,Porter,U8L,2,0,2,0.0%
2088,APAC,ALADO Health Centre II,Enrolled Midwife,U7U,1,0,1,0.0%
2089,APAC,ALADO Health Centre II,Enrolled Nurse,U7U,1,0,1,0.0%
2090,APAC,ALADO Health Centre II,Health Assistant,U7U,1,0,1,0.0%
2091,APAC,ALADO Health Centre II,Nursing Assistant,U8U,2,2,0,100.0%
2092,APAC,ALADO Health Centre II,Askari (Security Guard),U8L,2,0,2,0.0%
2093,APAC,ALADO Health Centre II,Porter,U8L,2,0,2,0.0%
2094,APAC,ALENGA Health Centre III,Senior Medical Clinical Officer,U4(SC),1,0,1,0.0%
2095,APAC,ALENGA Health Centre III,Medical Clinical Officer,U5(SC),1,1,0,100.0%
2096,APAC,ALENGA Health Centre III,Medical Laboratory Technician,U5(SC),1,0,1,0.0%
2097,APAC,ALENGA Health Centre III,Nursing Officer - Nursing,U5(SC),1,0,1,0.0%
2098,APAC,ALENGA Health Centre III,Enrolled Midwife,U7U,2,0,2,0.0%
2099,APAC,ALENGA Health Centre III,Enrolled Nurse,U7U,3,1,2,33.3%
2100,APAC,ALENGA Health Centre III,Health Assistant,U7U,1,1,0,100.0%
2101,APAC,ALENGA Health Centre III,Health Information Assistant,U7U,1,0,1,0.0%
2102,APAC,ALENGA Health Centre III,Medical Laboratory Assistant,U7U,1,0,1,0.0%
2103,APAC,ALENGA Health Centre III,Nursing Assistant,U8U,3,0,3,0.0%
2104,APAC,ALENGA Health Centre III,Askari (Security Guard),U8L,2,0,2,0.0%
2105,APAC,ALENGA Health Centre III,Porter,U8L,2,0,2,0.0%
2106,APAC,ALWOROCENG Health Centre II,Enrolled Midwife,U7U,1,2,-1,200.0%
2107,APAC,ALWOROCENG Health Centre II,Enrolled Nurse,U7U,1,1,0,100.0%
2108,APAC,ALWOROCENG Health Centre II,Health Assistant,U7U,1,1,0,100.0%
2109,APAC,ALWOROCENG Health Centre II,Nursing Assistant,U8U,2,2,0,100.0%
2110,APAC,ALWOROCENG Health Centre II,Askari (Security Guard),U8L,2,1,1,50.0%
2111,APAC,ALWOROCENG Health Centre II,Porter,U8L,2,0,2,0.0%
2112,APAC,APAC DHO's Office,District Health Officer,U1SE,1,1,0,100.0%
2113,APAC,APAC DHO's Office,Assistant District Health Officer (Environmental Health),U1E,1,0,1,0.0%
2114,APAC,APAC DHO's Office,Assistant District Health Officer - Maternal and Child Health,U2(SC),1,1,0,100.0%
2115,APAC,APAC DHO's Office,Senior Health Educator,U3(SC),1,0,1,0.0%
2116,APAC,APAC DHO's Office,Bio-Statistician,U4(SC),1,1,0,100.0%
2117,APAC,APAC DHO's Office,Health Educator,U4(SC),0,1,-1,
2118,APAC,APAC DHO's Office,Senior Environmental Health Officer,U4(SC),1,0,1,0.0%
2119,APAC,APAC DHO's Office,Health Inspector,U5(SC),0,1,-1,
2120,APAC,APAC DHO's Office,Stenographer Secretary,U5U,1,0,1,0.0%
2121,APAC,APAC DHO's Office,Cold Chain Technician,U6U,1,0,1,0.0%
2122,APAC,APAC DHO's Office,Stores Assistant,U7U,1,1,0,100.0%
2123,APAC,APAC DHO's Office,Cold Chain Assistant,U7L,0,1,-1,
2124,APAC,APAC DHO's Office,Car Driver,U8U,1,0,1,0.0%
2125,APAC,APAC DHO's Office,Office Attendant,U8L,1,0,1,0.0%
2126,APAC,APAC HOSPITAL,Medical Officer Special Grade - General Surgery,U2(SC),1,0,1,0.0%
2127,APAC,APAC HOSPITAL,Medical Officer Special Grade - Internal Medicine,U2(SC),1,0,1,0.0%
2128,APAC,APAC HOSPITAL,Medical Officer Special Grade - Obstetrics and Gynaecology,U2(SC),1,0,1,0.0%
2129,APAC,APAC HOSPITAL,Medical Officer Special Grade - Paediatrics,U2(SC),1,0,1,0.0%
2130,APAC,APAC HOSPITAL,Medical Officer Special Grade - Public Health,U2(SC),1,0,1,0.0%
2131,APAC,APAC HOSPITAL,Principal Medical Officer,U2(SC),1,1,0,100.0%
2132,APAC,APAC HOSPITAL,Principal Nursing Officer - Nursing,U2(SC),1,0,1,0.0%
2133,APAC,APAC HOSPITAL,Senior Medical Officer,U3(SC),1,0,1,0.0%
2134,APAC,APAC HOSPITAL,Senior Public Health Dental Officer,U3(SC),0,1,-1,
2135,APAC,APAC HOSPITAL,Senior Hospital Administrator,U3L,1,1,0,100.0%
2136,APAC,APAC HOSPITAL,Dental Surgeon,U4(SC),1,2,-1,200.0%
2137,APAC,APAC HOSPITAL,Health Educator,U4(SC),1,0,1,0.0%
2138,APAC,APAC HOSPITAL,Medical Officer,U4(SC),4,4,0,100.0%
2139,APAC,APAC HOSPITAL,Nursing Officer - Psychiatry,U4(SC),1,0,1,0.0%
2140,APAC,APAC HOSPITAL,Nutritionist,U4(SC),1,1,0,100.0%
2141,APAC,APAC HOSPITAL,Pharmacist,U4(SC),1,1,0,100.0%
2142,APAC,APAC HOSPITAL,Public Health Nurse,U4(SC),1,2,-1,200.0%
2143,APAC,APAC HOSPITAL,Senior Medical Clinical Officer,U4(SC),1,4,-3,400.0%
2144,APAC,APAC HOSPITAL,Senior Medical Laboratory Technologist,U4(SC),1,0,1,0.0%
2145,APAC,APAC HOSPITAL,Senior Nursing Officer,U4(SC),5,6,-1,120.0%
2146,APAC,APAC HOSPITAL,Vector Control Officer,U4(SC),0,1,-1,
2147,APAC,APAC HOSPITAL,Hospital Administrator,U4L,1,1,0,100.0%
2148,APAC,APAC HOSPITAL,Human Resource Officer,U4L,1,0,1,0.0%
2149,APAC,APAC HOSPITAL,Medical Social Worker,U4L,1,1,0,100.0%
2150,APAC,APAC HOSPITAL,Supplies Officer,U4L,1,0,1,0.0%
2151,APAC,APAC HOSPITAL,Anaesthetic officer,U5(SC),3,1,2,33.3%
2152,APAC,APAC HOSPITAL,Assistant Entomological Officer,U5(SC),1,0,1,0.0%
2153,APAC,APAC HOSPITAL,Assistant Health Educator,U5(SC),1,1,0,100.0%
2154,APAC,APAC HOSPITAL,Dispenser,U5(SC),2,1,1,50.0%
2155,APAC,APAC HOSPITAL,Health Inspector,U5(SC),1,2,-1,200.0%
2156,APAC,APAC HOSPITAL,Medical Clinical Officer,U5(SC),5,3,2,60.0%
2157,APAC,APAC HOSPITAL,Medical Laboratory Technician,U5(SC),2,4,-2,200.0%
2158,APAC,APAC HOSPITAL,Medical Laboratory Technologist,U5(SC),0,1,-1,
2159,APAC,APAC HOSPITAL,Medical Laboratory Technologist,U5(SC),1,1,0,100.0%
2160,APAC,APAC HOSPITAL,Nursing Officer - Midwifery,U5(SC),3,0,3,0.0%
2161,APAC,APAC HOSPITAL,Nursing Officer - Nursing,U5(SC),17,18,-1,105.9%
2162,APAC,APAC HOSPITAL,Occupational therapist,U5(SC),1,0,1,0.0%
2163,APAC,APAC HOSPITAL,Ophthalmic Clinical Officer,U5(SC),1,0,1,0.0%
2164,APAC,APAC HOSPITAL,Orthopaedic Clinical Officer,U5(SC),2,1,1,50.0%
2165,APAC,APAC HOSPITAL,Physiotherapist,U5(SC),1,1,0,100.0%
2166,APAC,APAC HOSPITAL,Psychiatric Clinical Officer,U5(SC),1,1,0,100.0%
2167,APAC,APAC HOSPITAL,Public Health Dental Officer,U5(SC),2,1,1,50.0%
2168,APAC,APAC HOSPITAL,Radiographer,U5(SC),2,0,2,0.0%
2169,APAC,APAC HOSPITAL,Engineering Assistant - Electrical,U5U,0,1,-1,
2170,APAC,APAC HOSPITAL,Senior Accounts Assistant,U5U,1,1,0,100.0%
2171,APAC,APAC HOSPITAL,Stenographer Secretary,U5U,1,0,1,0.0%
2172,APAC,APAC HOSPITAL,Theatre Assistant,U6U,0,1,-1,
2173,APAC,APAC HOSPITAL,Accounts Assistant,U7U,2,1,1,50.0%
2174,APAC,APAC HOSPITAL,Anaesthetic Assistant,U7U,0,1,-1,
2175,APAC,APAC HOSPITAL,Enrolled Comprehensive Nurse,U7U,0,1,-1,
2176,APAC,APAC HOSPITAL,Enrolled Midwife,U7U,25,29,-4,116.0%
2177,APAC,APAC HOSPITAL,Enrolled Nurse,U7U,46,49,-3,106.5%
2178,APAC,APAC HOSPITAL,Enrolled Nurse - Psychiatry,U7U,2,4,-2,200.0%
2179,APAC,APAC HOSPITAL,Health Information Assistant,U7U,1,1,0,100.0%
2180,APAC,APAC HOSPITAL,Medical Laboratory Assistant,U7U,1,0,1,0.0%
2181,APAC,APAC HOSPITAL,Records Assistant,U7U,2,1,1,50.0%
2182,APAC,APAC HOSPITAL,Stores Assistant,U7U,2,0,2,0.0%
2183,APAC,APAC HOSPITAL,Telephone Operator,U7U,0,1,-1,
2184,APAC,APAC HOSPITAL,Cold Chain Assistant,U7L,0,1,-1,
2185,APAC,APAC HOSPITAL,Office Typist,U7L,1,0,1,0.0%
2186,APAC,APAC HOSPITAL,Anaesthetic Attendant,U8U,2,1,1,50.0%
2187,APAC,APAC HOSPITAL,Artisan Mate,U8U,3,0,3,0.0%
2188,APAC,APAC HOSPITAL,Car Driver,U8U,2,2,0,100.0%
2189,APAC,APAC HOSPITAL,Dental Attendant,U8U,1,1,0,100.0%
2190,APAC,APAC HOSPITAL,Incinerator Attendant,U8U,0,1,-1,
2191,APAC,APAC HOSPITAL,Nursing Assistant,U8U,15,18,-3,120.0%
2192,APAC,APAC HOSPITAL,Askari (Security Guard),U8L,2,10,-8,500.0%
2193,APAC,APAC HOSPITAL,Cook,U8L,3,2,1,66.7%
2194,APAC,APAC HOSPITAL,Darkroom Attendant,U8L,1,1,0,100.0%
2195,APAC,APAC HOSPITAL,Dhobi,U8L,0,4,-4,
2196,APAC,APAC HOSPITAL,Mortuary Attendant,U8L,2,2,0,100.0%
2197,APAC,APAC HOSPITAL,Office Attendant,U8L,0,2,-2,
2198,APAC,APAC HOSPITAL,Porter,U8L,0,3,-3,
2199,APAC,APAC HOSPITAL,Seamster/Seamstress,U8L,0,1,-1,
2200,APAC,APAC PRISION HEALTH CENTER II,Enrolled Midwife,U7U,1,0,1,0.0%
2201,APAC,APAC PRISION HEALTH CENTER II,Enrolled Nurse,U7U,1,0,1,0.0%
2202,APAC,APAC PRISION HEALTH CENTER II,Health Assistant,U7U,1,0,1,0.0%
2203,APAC,APAC PRISION HEALTH CENTER II,Nursing Assistant,U8U,2,0,2,0.0%
2204,APAC,APAC PRISION HEALTH CENTER II,Askari (Security Guard),U8L,2,0,2,0.0%
2205,APAC,APAC PRISION HEALTH CENTER II,Porter,U8L,2,0,2,0.0%
2206,APAC,APIRE Health Centre II,Enrolled Midwife,U7U,1,1,0,100.0%
2207,APAC,APIRE Health Centre II,Enrolled Nurse,U7U,1,1,0,100.0%
2208,APAC,APIRE Health Centre II,Health Assistant,U7U,1,0,1,0.0%
2209,APAC,APIRE Health Centre II,Medical Laboratory Assistant,U7U,0,1,-1,
2210,APAC,APIRE Health Centre II,Nursing Assistant,U8U,2,1,1,50.0%
2211,APAC,APIRE Health Centre II,Askari (Security Guard),U8L,2,0,2,0.0%
2212,APAC,APIRE Health Centre II,Porter,U8L,2,0,2,0.0%
2213,APAC,APIRE Health Centre III,Senior Medical Clinical Officer,U4(SC),1,0,1,0.0%
2214,APAC,APIRE Health Centre III,Medical Clinical Officer,U5(SC),1,1,0,100.0%
2215,APAC,APIRE Health Centre III,Medical Laboratory Technician,U5(SC),1,0,1,0.0%
2216,APAC,APIRE Health Centre III,Nursing Officer - Nursing,U5(SC),1,0,1,0.0%
2217,APAC,APIRE Health Centre III,Enrolled Comprehensive Nurse,U7U,0,1,-1,
2218,APAC,APIRE Health Centre III,Enrolled Midwife,U7U,2,2,0,100.0%
2219,APAC,APIRE Health Centre III,Enrolled Nurse,U7U,3,3,0,100.0%
2220,APAC,APIRE Health Centre III,Health Assistant,U7U,1,1,0,100.0%
2221,APAC,APIRE Health Centre III,Health Information Assistant,U7U,1,0,1,0.0%
2222,APAC,APIRE Health Centre III,Medical Laboratory Assistant,U7U,1,0,1,0.0%
2223,APAC,APIRE Health Centre III,Records Assistant,U7U,0,1,-1,
2224,APAC,APIRE Health Centre III,Nursing Assistant,U8U,3,0,3,0.0%
2225,APAC,APIRE Health Centre III,Askari (Security Guard),U8L,2,2,0,100.0%
2226,APAC,APIRE Health Centre III,Porter,U8L,2,1,1,50.0%
2227,APAC,APOI Health Centre III,Senior Medical Clinical Officer,U4(SC),1,1,0,100.0%
2228,APAC,APOI Health Centre III,Medical Clinical Officer,U5(SC),1,0,1,0.0%
2229,APAC,APOI Health Centre III,Medical Laboratory Technician,U5(SC),1,0,1,0.0%
2230,APAC,APOI Health Centre III,Nursing Officer - Nursing,U5(SC),1,1,0,100.0%
2231,APAC,APOI Health Centre III,Enrolled Midwife,U7U,2,1,1,50.0%
2232,APAC,APOI Health Centre III,Enrolled Nurse,U7U,3,2,1,66.7%
2233,APAC,APOI Health Centre III,Health Assistant,U7U,1,1,0,100.0%
2234,APAC,APOI Health Centre III,Health Information Assistant,U7U,1,0,1,0.0%
2235,APAC,APOI Health Centre III,Medical Laboratory Assistant,U7U,1,0,1,0.0%
2236,APAC,APOI Health Centre III,Nursing Assistant,U8U,3,1,2,33.3%
2237,APAC,APOI Health Centre III,Askari (Security Guard),U8L,2,3,-1,150.0%
2238,APAC,APOI Health Centre III,Porter,U8L,2,2,0,100.0%
2239,APAC,APWORI Health Centre III,Senior Medical Clinical Officer,U4(SC),1,2,-1,200.0%
2240,APAC,APWORI Health Centre III,Medical Clinical Officer,U5(SC),1,1,0,100.0%
2241,APAC,APWORI Health Centre III,Medical Laboratory Technician,U5(SC),1,0,1,0.0%
2242,APAC,APWORI Health Centre III,Nursing Officer - Midwifery,U5(SC),0,1,-1,
2243,APAC,APWORI Health Centre III,Nursing Officer - Nursing,U5(SC),1,0,1,0.0%
2244,APAC,APWORI Health Centre III,Enrolled Midwife,U7U,2,4,-2,200.0%
2245,APAC,APWORI Health Centre III,Enrolled Nurse,U7U,3,2,1,66.7%
2246,APAC,APWORI Health Centre III,Health Assistant,U7U,1,1,0,100.0%
2247,APAC,APWORI Health Centre III,Health Information Assistant,U7U,1,0,1,0.0%
2248,APAC,APWORI Health Centre III,Medical Laboratory Assistant,U7U,1,1,0,100.0%
2249,APAC,APWORI Health Centre III,Records Assistant,U7U,0,1,-1,
2250,APAC,APWORI Health Centre III,Nursing Assistant,U8U,3,1,2,33.3%
2251,APAC,APWORI Health Centre III,Askari (Security Guard),U8L,2,2,0,100.0%
2252,APAC,APWORI Health Centre III,Porter,U8L,2,1,1,50.0%
2253,APAC,ATAR Health Center II,Enrolled Midwife,U7U,1,0,1,0.0%
2254,APAC,ATAR Health Center II,Enrolled Nurse,U7U,1,0,1,0.0%
2255,APAC,ATAR Health Center II,Health Assistant,U7U,1,0,1,0.0%
2256,APAC,ATAR Health Center II,Nursing Assistant,U8U,2,0,2,0.0%
2257,APAC,ATAR Health Center II,Askari (Security Guard),U8L,2,1,1,50.0%
2258,APAC,ATAR Health Center II,Porter,U8L,2,0,2,0.0%
2259,APAC,ATAR Health Centre II,Enrolled Midwife,U7U,1,0,1,0.0%
2260,APAC,ATAR Health Centre II,Enrolled Nurse,U7U,1,0,1,0.0%
2261,APAC,ATAR Health Centre II,Health Assistant,U7U,1,0,1,0.0%
2262,APAC,ATAR Health Centre II,Nursing Assistant,U8U,2,0,2,0.0%
2263,APAC,ATAR Health Centre II,Askari (Security Guard),U8L,2,0,2,0.0%
2264,APAC,ATAR Health Centre II,Porter,U8L,2,0,2,0.0%
2265,APAC,AYAGO Health Centre II,Enrolled Midwife,U7U,1,0,1,0.0%
2266,APAC,AYAGO Health Centre II,Enrolled Nurse,U7U,1,2,-1,200.0%
2267,APAC,AYAGO Health Centre II,Health Assistant,U7U,1,1,0,100.0%
2268,APAC,AYAGO Health Centre II,Nursing Assistant,U8U,2,2,0,100.0%
2269,APAC,AYAGO Health Centre II,Askari (Security Guard),U8L,2,1,1,50.0%
2270,APAC,AYAGO Health Centre II,Porter,U8L,2,1,1,50.0%
2271,APAC,Aninolal Health Center II,Enrolled Midwife,U7U,1,1,0,100.0%
2272,APAC,Aninolal Health Center II,Enrolled Nurse,U7U,1,3,-2,300.0%
2273,APAC,Aninolal Health Center II,Health Assistant,U7U,1,1,0,100.0%
2274,APAC,Aninolal Health Center II,Nursing Assistant,U8U,2,1,1,50.0%
2275,APAC,Aninolal Health Center II,Askari (Security Guard),U8L,2,0,2,0.0%
2276,APAC,Aninolal Health Center II,Porter,U8L,2,0,2,0.0%
2277,APAC,BIASHARA Health Centre II,Enrolled Midwife,U7U,1,0,1,0.0%
2278,APAC,BIASHARA Health Centre II,Enrolled Nurse,U7U,1,0,1,0.0%
2279,APAC,BIASHARA Health Centre II,Health Assistant,U7U,1,0,1,0.0%
2280,APAC,BIASHARA Health Centre II,Nursing Assistant,U8U,2,0,2,0.0%
2281,APAC,BIASHARA Health Centre II,Askari (Security Guard),U8L,2,0,2,0.0%
2282,APAC,BIASHARA Health Centre II,Porter,U8L,2,0,2,0.0%
2283,APAC,CHAWENTE Health Centre III,Senior Medical Clinical Officer,U4(SC),1,1,0,100.0%
2284,APAC,CHAWENTE Health Centre III,Medical Clinical Officer,U5(SC),1,0,1,0.0%
2285,APAC,CHAWENTE Health Centre III,Medical Laboratory Technician,U5(SC),1,0,1,0.0%
2286,APAC,CHAWENTE Health Centre III,Nursing Officer - Nursing,U5(SC),1,0,1,0.0%
2287,APAC,CHAWENTE Health Centre III,Enrolled Midwife,U7U,2,5,-3,250.0%
2288,APAC,CHAWENTE Health Centre III,Enrolled Nurse,U7U,3,2,1,66.7%
2289,APAC,CHAWENTE Health Centre III,Health Assistant,U7U,1,2,-1,200.0%
2290,APAC,CHAWENTE Health Centre III,Health Information Assistant,U7U,1,1,0,100.0%
2291,APAC,CHAWENTE Health Centre III,Medical Laboratory Assistant,U7U,1,2,-1,200.0%
2292,APAC,CHAWENTE Health Centre III,Medical Records Assistant,U7U,0,1,-1,
2293,APAC,CHAWENTE Health Centre III,Nursing Assistant,U8U,3,1,2,33.3%
2294,APAC,CHAWENTE Health Centre III,Askari (Security Guard),U8L,2,0,2,0.0%
2295,APAC,CHAWENTE Health Centre III,Porter,U8L,2,1,1,50.0%
2296,APAC,CHEGERE Health Centre II,Enrolled Midwife,U7U,1,1,0,100.0%
2297,APAC,CHEGERE Health Centre II,Enrolled Nurse,U7U,1,1,0,100.0%
2298,APAC,CHEGERE Health Centre II,Health Assistant,U7U,1,0,1,0.0%
2299,APAC,CHEGERE Health Centre II,Nursing Assistant,U8U,2,2,0,100.0%
2300,APAC,CHEGERE Health Centre II,Askari (Security Guard),U8L,2,0,2,0.0%
2301,APAC,CHEGERE Health Centre II,Porter,U8L,2,2,0,100.0%
2302,APAC,IBUJE Health Centre III,Senior Medical Clinical Officer,U4(SC),1,1,0,100.0%
2303,APAC,IBUJE Health Centre III,Medical Clinical Officer,U5(SC),1,1,0,100.0%
2304,APAC,IBUJE Health Centre III,Medical Laboratory Technician,U5(SC),1,0,1,0.0%
2305,APAC,IBUJE Health Centre III,Nursing Officer - Nursing,U5(SC),1,1,0,100.0%
2306,APAC,IBUJE Health Centre III,Enrolled Midwife,U7U,2,5,-3,250.0%
2307,APAC,IBUJE Health Centre III,Enrolled Nurse,U7U,3,7,-4,233.3%
2308,APAC,IBUJE Health Centre III,Health Assistant,U7U,1,2,-1,200.0%
2309,APAC,IBUJE Health Centre III,Health Information Assistant,U7U,1,1,0,100.0%
2310,APAC,IBUJE Health Centre III,Medical Laboratory Assistant,U7U,1,3,-2,300.0%
2311,APAC,IBUJE Health Centre III,Nursing Assistant,U8U,3,3,0,100.0%
2312,APAC,IBUJE Health Centre III,Askari (Security Guard),U8L,2,2,0,100.0%
2313,APAC,IBUJE Health Centre III,Porter,U8L,2,2,0,100.0%
2314,APAC,INOMO Health Centre III,Senior Medical Clinical Officer,U4(SC),1,1,0,100.0%
2315,APAC,INOMO Health Centre III,Medical Clinical Officer,U5(SC),1,1,0,100.0%
2316,APAC,INOMO Health Centre III,Medical Laboratory Technician,U5(SC),1,1,0,100.0%
2317,APAC,INOMO Health Centre III,Nursing Officer - Nursing,U5(SC),1,1,0,100.0%
2318,APAC,INOMO Health Centre III,Enrolled Midwife,U7U,2,2,0,100.0%
2319,APAC,INOMO Health Centre III,Enrolled Nurse,U7U,3,4,-1,133.3%
2320,APAC,INOMO Health Centre III,Health Assistant,U7U,1,2,-1,200.0%
2321,APAC,INOMO Health Centre III,Health Information Assistant,U7U,1,0,1,0.0%
2322,APAC,INOMO Health Centre III,Medical Laboratory Assistant,U7U,1,1,0,100.0%
2323,APAC,INOMO Health Centre III,Records Assistant,U7U,0,1,-1,
2324,APAC,INOMO Health Centre III,Nursing Assistant,U8U,3,3,0,100.0%
2325,APAC,INOMO Health Centre III,Askari (Security Guard),U8L,2,1,1,50.0%
2326,APAC,INOMO Health Centre III,Porter,U8L,2,2,0,100.0%
2327,APAC,KIDILANI Health Centre II,Enrolled Midwife,U7U,1,1,0,100.0%
2328,APAC,KIDILANI Health Centre II,Enrolled Nurse,U7U,1,2,-1,200.0%
2329,APAC,KIDILANI Health Centre II,Health Assistant,U7U,1,0,1,0.0%
2330,APAC,KIDILANI Health Centre II,Nursing Assistant,U8U,2,1,1,50.0%
2331,APAC,KIDILANI Health Centre II,Askari (Security Guard),U8L,2,0,2,0.0%
2332,APAC,KIDILANI Health Centre II,Porter,U8L,2,0,2,0.0%
2333,APAC,KUNGU Health Centre II,Enrolled Midwife,U7U,1,1,0,100.0%
2334,APAC,KUNGU Health Centre II,Enrolled Nurse,U7U,1,6,-5,600.0%
2335,APAC,KUNGU Health Centre II,Health Assistant,U7U,1,2,-1,200.0%
2336,APAC,KUNGU Health Centre II,Nursing Assistant,U8U,2,2,0,100.0%
2337,APAC,KUNGU Health Centre II,Askari (Security Guard),U8L,2,0,2,0.0%
2338,APAC,KUNGU Health Centre II,Porter,U8L,2,0,2,0.0%
2339,APAC,NAMBIESO Health Centre III,Senior Medical Clinical Officer,U4(SC),1,1,0,100.0%
2340,APAC,NAMBIESO Health Centre III,Medical Clinical Officer,U5(SC),1,1,0,100.0%
2341,APAC,NAMBIESO Health Centre III,Medical Laboratory Technician,U5(SC),1,1,0,100.0%
2342,APAC,NAMBIESO Health Centre III,Nursing Officer - Nursing,U5(SC),1,1,0,100.0%
2343,APAC,NAMBIESO Health Centre III,Enrolled Midwife,U7U,2,1,1,50.0%
2344,APAC,NAMBIESO Health Centre III,Enrolled Nurse,U7U,3,7,-4,233.3%
2345,APAC,NAMBIESO Health Centre III,Health Assistant,U7U,1,2,-1,200.0%
2346,APAC,NAMBIESO Health Centre III,Health Information Assistant,U7U,1,0,1,0.0%
2347,APAC,NAMBIESO Health Centre III,Medical Laboratory Assistant,U7U,1,1,0,100.0%
2348,APAC,NAMBIESO Health Centre III,Medical Records Assistant,U7U,0,2,-2,
2349,APAC,NAMBIESO Health Centre III,Nursing Assistant,U8U,3,3,0,100.0%
2350,APAC,NAMBIESO Health Centre III,Askari (Security Guard),U8L,2,1,1,50.0%
2351,APAC,NAMBIESO Health Centre III,Porter,U8L,2,2,0,100.0%
2352,APAC,OLELPEK Health Centre II,Enrolled Midwife,U7U,1,1,0,100.0%
2353,APAC,OLELPEK Health Centre II,Enrolled Nurse,U7U,1,1,0,100.0%
2354,APAC,OLELPEK Health Centre II,Health Assistant,U7U,1,2,-1,200.0%
2355,APAC,OLELPEK Health Centre II,Nursing Assistant,U8U,2,2,0,100.0%
2356,APAC,OLELPEK Health Centre II,Askari (Security Guard),U8L,2,3,-1,150.0%
2357,APAC,OLELPEK Health Centre II,Porter,U8L,2,2,0,100.0%
2358,APAC,OWINY Health Centre II,Enrolled Midwife,U7U,1,0,1,0.0%
2359,APAC,OWINY Health Centre II,Enrolled Nurse,U7U,1,3,-2,300.0%
2360,APAC,OWINY Health Centre II,Health Assistant,U7U,1,0,1,0.0%
2361,APAC,OWINY Health Centre II,Nursing Assistant,U8U,2,1,1,50.0%
2362,APAC,OWINY Health Centre II,Askari (Security Guard),U8L,2,1,1,50.0%
2363,APAC,OWINY Health Centre II,Porter,U8L,2,1,1,50.0%
2364,APAC,TEBOKE (GVT) Health Centre III,Senior Medical Clinical Officer,U4(SC),1,0,1,0.0%
2365,APAC,TEBOKE (GVT) Health Centre III,Medical Clinical Officer,U5(SC),1,2,-1,200.0%
2366,APAC,TEBOKE (GVT) Health Centre III,Medical Laboratory Technician,U5(SC),1,3,-2,300.0%
2367,APAC,TEBOKE (GVT) Health Centre III,Medical Laboratory Technologist,U5(SC),0,1,-1,
2368,APAC,TEBOKE (GVT) Health Centre III,Nursing Officer - Nursing,U5(SC),1,1,0,100.0%
2369,APAC,TEBOKE (GVT) Health Centre III,Enrolled Midwife,U7U,2,4,-2,200.0%
2370,APAC,TEBOKE (GVT) Health Centre III,Enrolled Nurse,U7U,3,6,-3,200.0%
2371,APAC,TEBOKE (GVT) Health Centre III,Health Assistant,U7U,1,2,-1,200.0%
2372,APAC,TEBOKE (GVT) Health Centre III,Health Information Assistant,U7U,1,2,-1,200.0%
2373,APAC,TEBOKE (GVT) Health Centre III,Medical Laboratory Assistant,U7U,1,2,-1,200.0%
2374,APAC,TEBOKE (GVT) Health Centre III,Nursing Assistant,U8U,3,1,2,33.3%
2375,APAC,TEBOKE (GVT) Health Centre III,Askari (Security Guard),U8L,2,3,-1,150.0%
2376,APAC,TEBOKE (GVT) Health Centre III,Porter,U8L,2,0,2,0.0%
2377,APAC,TEBOKE Health Center II,Enrolled Midwife,U7U,1,0,1,0.0%
2378,APAC,TEBOKE Health Center II,Enrolled Nurse,U7U,1,0,1,0.0%
2379,APAC,TEBOKE Health Center II,Health Assistant,U7U,1,0,1,0.0%
